unvCd,대학,전형,모집단위,항목,골든값,크롤러값,비고
0000059,경남대학교,지역인재,인공지능학과,모집인원,10.0,5.0,차이: -5.00
0000059,경남대학교,지역인재,인공지능학과,충원합격순위,2.0,5.0,차이: +3.00
0000059,경남대학교,지역인재,문화유산복원예술학과,모집인원,16.0,9.0,차이: -7.00
0000059,경남대학교,지역인재,문화유산복원예술학과,충원합격순위,2.0,7.0,차이: +5.00
0000059,경남대학교,지역인재,건축학부,모집인원,30.0,12.0,차이: -18.00
0000059,경남대학교,지역인재,건축학부,충원합격순위,7.0,16.0,차이: +9.00
0000059,경남대학교,지역인재,물리치료학과,모집인원,108.0,10.0,차이: -98.00
0000059,경남대학교,지역인재,물리치료학과,충원합격순위,8.0,16.0,차이: +8.00
0000069,고려대학교,계열적합,가정교육과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,차세대통신학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,스마트모빌리티학부,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,국어교육과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,바이오의공학부,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,간호대학,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,가정교육과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,물리학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,국제학부,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,지구환경과학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,영어영문학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,국어교육과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,기계공학부,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,경영대학,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,바이오의공학부,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,독어독문학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,영어영문학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,영어교육과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,물리학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,행정학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,경제학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,국어국문학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,경영대학,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,보건환경융합과학부,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,융합에너지공학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,생명공학부,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,지구환경과학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,사학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,지리교육과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,바이오시스템의과학부,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,불어불문학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,독어독문학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,사회학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,식품공학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,글로벌한국융합학부,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,기계공학부,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,건축사회환경공학부,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,영어교육과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,인공지능학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,행정학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,화공생명공학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,한국사학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,산업경영공학부,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,자유전공학부,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,국어국문학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,보건환경융합과학부,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,생명공학부,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,사학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,역사교육과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,식품자원경제학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,건축학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,지리교육과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,바이오시스템의과학부,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,심리학부,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,불어불문학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,식품공학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,경제학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,융합에너지공학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,인공지능학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,철학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,화공생명공학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,중어중문학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,산업경영공학부,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,컴퓨터학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,사회학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,보건정책관리학부,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,건축사회환경공학부,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,식품자원경제학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,언어학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,심리학부,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,서어서문학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,한국사학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,노어노문학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,철학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,화학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,역사교육과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,컴퓨터학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,건축학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,의과대학,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,언어학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,중어중문학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,생명과학부,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,환경생태공학부,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,보건정책관리학부,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,화학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,일어일문학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,서어서문학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,수학교육과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,노어노문학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,신소재공학부,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,수학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,의과대학,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,생명과학부,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,고른기회,한문학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,교육학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,반도체공학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,정치외교학과,반영교과,전교과,전체교과,문자열 불일치
0000069,고려대학교,계열적합,데이터과학과,반영교과,전교과,전체교과,문자열 불일치
